Commit#,Author,Message,Time,Changed Files,Additions,Deletions,Parents,Number of Comments,Timezone
7ff45577432a100c23e28ed5ccde7bf54af263f2,codemzs,"Revert UnfoldToDepth(12) (#2749)

* Revert ""Fix shape inference for unfold to depth (#2722)""

This reverts commit f1fcc92d203f54e87a8a7ee06c51640f3f659974.

* Revert ""Adding UnfoldToDepth op [1.7 Release] (#2616)""

This reverts commit e8b33a5a2dff4e20296ecf468eef1dac0c82610a.

# Conflicts:
#	docs/Changelog.md
#	docs/Operators.md
#	docs/TestCoverage.md
#	onnx/defs/nn/defs.cc
#	onnx/defs/tensor/defs.cc

* Update MD files.",2020-04-27 17:31:17,docs/Changelog.md onnx/backend/test/data/node/test_unfoldtodepth_with_padding/test_data_set_0/output_0.pb onnx/backend/test/case/node/unfoldtodepth.py onnx/defs/nn/defs.cc onnx/backend/test/data/node/test_unfoldtodepth_with_padding_stride/test_data_set_0/input_0.pb docs/Operators.md onnx/backend/test/data/node/test_unfoldtodepth_with_padding/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_unfoldtodepth_with_padding_stride/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_unfoldtodepth_with_padding_stride/model.onnx onnx/backend/test/data/node/test_unfoldtodepth_without_padding/test_data_set_0/output_0.pb onnx/defs/tensor/defs.cc docs/TestCoverage.md onnx/backend/test/data/node/test_unfoldtodepth_without_padding/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_unfoldtodepth_with_padding/model.onnx onnx/defs/operator_sets.h onnx/test/shape_inference_test.py onnx/backend/test/data/node/test_unfoldtodepth_without_padding/model.onnx,2,652,2dd6a1ba5fcdb1d47cd485d5033e6cf804100d49,0,-7
2dd6a1ba5fcdb1d47cd485d5033e6cf804100d49,martinb35,fix broken link to optional metadata in IR.md (#2740),2020-04-24 03:33:16,docs/MetadataProps.md,1,1,611345638b91dce85fea854eafdb38fbc072b8a4,0,-7
611345638b91dce85fea854eafdb38fbc072b8a4,vinitra,"Deprecate Appveyor CI (#2736)

* Deprecate appveyor builds now that azure-pipelines CI is working for Windows

* adding azure pipelines logo",2020-04-22 15:55:21,README.md appveyor.yml,1,88,d332385bb15c3701c60c03091d9fb04e4a343ead,0,-7
d332385bb15c3701c60c03091d9fb04e4a343ead,vinitra,"small refactor of azure pipelines folder (#2735)

* rename pipelines folder in accordance with other style guidelines

* Adding Azure-Pipelines badge for windows CI",2020-04-20 22:28:12,README.md .azure-pipelines/Windows-CI.yml,1,0,4bd99295b0da686af1f50e8e4c58442b4eccd2b9,0,-7
4bd99295b0da686af1f50e8e4c58442b4eccd2b9,marload,"Some small refactoring (#2720)

* refactoring: Deduplication (Same function call)

* refactoring: deduplication (var assign)

* refactoring: early return 'if else' syntax -> 'if' syntax

Co-authored-by: Ke Zhang <kezhan@microsoft.com>",2020-04-19 12:30:04,onnx/checker.py onnx/defs/gen_doc.py,9,15,314d92be8929bab2a6ba9e7a282241e9a2e15c8f,0,9
314d92be8929bab2a6ba9e7a282241e9a2e15c8f,vinitra,"Azure Pipelines - Windows CI (#2729)

* Windows CI azure pipeline (to eventually replace appveyor.yml)

* Update Windows CI - combine install and testing scripts

* removing flake8, as it is tested in the other CIs and not included in original pipeline (linux / osx)",2020-04-18 09:52:52,pipelines/Windows-CI.yml,64,0,f1fcc92d203f54e87a8a7ee06c51640f3f659974,0,-7
f1fcc92d203f54e87a8a7ee06c51640f3f659974,neginraoof,"Fix shape inference for unfold to depth (#2722)

* Fixed shape inference for unfold to depth

* use block_size for kernel_size",2020-04-16 03:39:00,docs/Operators.md onnx/test/shape_inference_test.py onnx/defs/tensor/defs.cc docs/Changelog.md,28,7,7e51f5455429fd5de6db5d9cf07188dc3145431b,0,-7
7e51f5455429fd5de6db5d9cf07188dc3145431b,wschin,"Revert ""Run stricter model checker in onnx backend test (#2668)"" (#2716)

This reverts commit 58a2d86cb0cb86ac2762d86e14988fbca8433894.",2020-04-13 23:06:23,onnx/backend/test/data/pytorch-operator/test_operator_repeat_dim_overflow/test_data_set_0/output_0.pb onnx/backend/test/data/pytorch-converted/test_PixelShuffle/test_data_set_0/output_0.pb onnx/backend/test/data/pytorch-converted/test_PixelShuffle/model.onnx onnx/backend/test/data/pytorch-operator/test_operator_repeat_dim_overflow/model.onnx onnx/backend/test/data/pytorch-operator/test_operator_repeat/test_data_set_0/input_0.pb onnx/backend/test/data/pytorch-converted/test_PixelShuffle/test_data_set_0/input_0.pb onnx/backend/test/data/pytorch-operator/test_operator_repeat/model.onnx onnx/backend/base.py onnx/backend/test/data/pytorch-operator/test_operator_repeat_dim_overflow/test_data_set_0/input_0.pb onnx/backend/test/data/pytorch-operator/test_operator_repeat/test_data_set_0/output_0.pb,5,1,f89f38793fd564eba7eaa0d3519619e841e27b4c,0,-7
f89f38793fd564eba7eaa0d3519619e841e27b4c,wschin,"[Training] Adam Optimizer (#1970)

* Adam draft

Update docs

* Empty shape inference

* Add shape inference

* Add tests

* Fix a test

* Sync with recent master changes

* Sync with master

* Make flake8 happy

* Sync docs

* sync doc

* Revert side-effect changes

* sync with master

* Add 1 back

* Polish doc

* Finish the design of Adam spec

* formatting",2020-04-13 04:56:48,onnx/backend/test/data/node/test_adam_multiple/test_data_set_0/input_2.pb onnx/backend/test/data/node/test_adam_multiple/test_data_set_0/output_4.pb onnx/backend/test/data/node/test_adam_multiple/test_data_set_0/input_9.pb onnx/defs/training/defs.cc onnx/backend/test/data/node/test_adam/test_data_set_0/input_4.pb onnx/backend/test/data/node/test_adam/test_data_set_0/input_2.pb onnx/defs/operator_sets-training.h docs/Operators.md onnx/backend/test/data/node/test_adam_multiple/test_data_set_0/input_0.pb docs/TestCoverage.md onnx/backend/test/data/node/test_adam/test_data_set_0/input_3.pb onnx/backend/test/data/node/test_adam_multiple/test_data_set_0/input_4.pb onnx/backend/test/case/node/adam.py onnx/backend/test/data/node/test_adam/test_data_set_0/input_5.pb onnx/backend/test/data/node/test_adam_multiple/test_data_set_0/input_5.pb onnx/backend/test/data/node/test_adam/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_adam_multiple/test_data_set_0/input_3.pb onnx/backend/test/data/node/test_adam_multiple/test_data_set_0/output_1.pb onnx/backend/test/data/node/test_adam/model.onnx onnx/backend/test/data/node/test_adam_multiple/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_adam_multiple/test_data_set_0/output_5.pb onnx/backend/test/data/node/test_adam_multiple/test_data_set_0/input_7.pb onnx/backend/test/data/node/test_adam_multiple/test_data_set_0/input_8.pb docs/Changelog.md onnx/backend/test/data/node/test_adam_multiple/test_data_set_0/output_2.pb onnx/backend/test/data/node/test_adam/test_data_set_0/output_1.pb onnx/backend/test/data/node/test_adam/test_data_set_0/output_2.pb onnx/backend/test/data/node/test_adam_multiple/test_data_set_0/input_6.pb onnx/backend/test/data/node/test_adam_multiple/model.onnx onnx/backend/test/data/node/test_adam/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_adam_multiple/test_data_set_0/output_3.pb onnx/backend/test/data/node/test_adam_multiple/test_data_set_0/output_0.pb onnx/test/shape_inference_test.py onnx/backend/test/data/node/test_adam/test_data_set_0/output_0.pb,792,1,c552e741dba2784fecdc82381540bf5e0bc9cb73,0,-7
c552e741dba2784fecdc82381540bf5e0bc9cb73,marload,"refactoring: early return 'if else' -> 'if' (#2714)

Co-authored-by: Ke Zhang <kezhan@microsoft.com>",2020-04-12 11:50:39,onnx/helper.py,15,18,e3b9383a58402d8bd8bd5cbe8cddb3429ce2520f,0,9
e3b9383a58402d8bd8bd5cbe8cddb3429ce2520f,neginraoof,"Updated shape inference to fix the bug for scalars (#2713)

* Updated shape inference to fix the bug for scalars

* Fix for formatting

* Added note in spec

Co-authored-by: G. Ramalingam <grama@microsoft.com>",2020-04-10 01:45:50,onnx/backend/test/data/node/test_einsum_sum/model.onnx onnx/backend/test/data/node/test_einsum_transpose/model.onnx docs/Changelog.md onnx/backend/test/data/node/test_einsum_inner_prod/model.onnx onnx/backend/test/data/node/test_einsum_batch_matmul/model.onnx docs/Operators.md onnx/defs/math/defs.cc onnx/backend/test/data/node/test_einsum_batch_diagonal/model.onnx onnx/test/shape_inference_test.py,34,11,1e887794b734d54ab174014c585c3b2d28def9e1,0,-7
1e887794b734d54ab174014c585c3b2d28def9e1,neginraoof,"Fix for inverse spec (#2706)

* Fixed spec for input rank

* Full-rank enforce

* Updated spec

* Updated spec for behavior

* Type constrain updated

* Refactor desc

* Shape inference changes

* Fail for invalid shapes

* float type only

* Typo",2020-04-09 20:01:10,docs/Changelog.md onnx/backend/test/data/node/test_inverse/test_data_set_0/output_0.pb docs/Operators.md onnx/backend/test/data/node/test_inverse_batched/test_data_set_0/output_0.pb onnx/defs/math/defs.cc onnx/test/shape_inference_test.py,45,18,58a2d86cb0cb86ac2762d86e14988fbca8433894,0,-7
58a2d86cb0cb86ac2762d86e14988fbca8433894,snnn,"Run stricter model checker in onnx backend test (#2668)

Co-authored-by: Ke Zhang <kezhan@microsoft.com>",2020-04-08 13:33:03,onnx/backend/test/data/pytorch-operator/test_operator_repeat_dim_overflow/test_data_set_0/output_0.pb onnx/backend/test/data/pytorch-converted/test_PixelShuffle/test_data_set_0/output_0.pb onnx/backend/test/data/pytorch-converted/test_PixelShuffle/model.onnx onnx/backend/test/data/pytorch-operator/test_operator_repeat_dim_overflow/model.onnx onnx/backend/test/data/pytorch-operator/test_operator_repeat/test_data_set_0/input_0.pb onnx/backend/test/data/pytorch-converted/test_PixelShuffle/test_data_set_0/input_0.pb onnx/backend/test/data/pytorch-operator/test_operator_repeat/model.onnx onnx/backend/base.py onnx/backend/test/data/pytorch-operator/test_operator_repeat_dim_overflow/test_data_set_0/input_0.pb onnx/backend/test/data/pytorch-operator/test_operator_repeat/test_data_set_0/output_0.pb,1,5,6bdac246617682f9696f0dac40362ef4f4de2cde,0,-7
6bdac246617682f9696f0dac40362ef4f4de2cde,codemzs,"Update SoftmaxCrossEntropyLoss and NegativeLogLikelihoodLoss documentation. (#2705)

* Update SoftmaxCrossEntropyLoss and NegativeLogLikelihoodLoss documentation.

* Update documentation

* Update Operators.md

* Update SoftmaxCrossEntropyLoss and NegativeLogLikelihoodLoss documentation.

* Update SoftmaxCrossEntropyLoss and NegativeLogLikelihoodLoss documentation.

Co-authored-by: G. Ramalingam <grama@microsoft.com>",2020-04-06 21:48:17,docs/Operators.md onnx/defs/math/defs.cc docs/Changelog.md,38,9,1150ca9b6ecd391a03abf0ab138bff0385080021,0,-7
1150ca9b6ecd391a03abf0ab138bff0385080021,codemzs,"Make NegativeLogLikelihoodLoss function body handle out of range ignore_index and re-enable all tests (#2703)

* Fix bug in NegativeLogLikelihood function body to handle out of range ignore_index and re-enable all tests.

* PR feedback.",2020-04-06 05:45:59,onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3_sum_weight_high_ignore_index/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3_sum_weight_high_ignore_index_expanded/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1_mean_weight_negative_ignore_index_expanded/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1_mean_weight_negative_ignore_index/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3_sum_weight_high_ignore_index_expanded/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1_mean_weight_negative_ignore_index/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NC_expanded/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3d4d5_mean_weight_expanded/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1_mean_weight_negative_ignore_index_expanded/model.onnx docs/Operators.md onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1_weight_expanded/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1_mean_weight_negative_ignore_index_expanded/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1_mean_weight_negative_ignore_index_expanded/test_data_set_0/input_1.pb docs/TestCoverage.md onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3_sum_weight_high_ignore_index_expanded/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3_sum_weight_high_ignore_index/test_data_set_0/input_2.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3_sum_weight_high_ignore_index/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3_none_no_weight_negative_ignore_index/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3_none_no_weight_negative_ignore_index_expanded/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3_sum_weight_high_ignore_index/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3_none_no_weight_negative_ignore_index_expanded/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1_mean_weight_negative_ignore_index/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2_expanded/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3d4d5_none_no_weight_expanded/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3_sum_weight_high_ignore_index/test_data_set_0/input_1.pb onnx/defs/math/defs.cc onnx/backend/test/data/node/test_negative_log_likelihood_loss_iinput_shape_is_NCd1_weight_ignore_index_expanded/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2_with_weight_reduction_sum_ignore_index_expanded/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3_sum_weight_high_ignore_index_expanded/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3_none_no_weight_negative_ignore_index/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3_none_no_weight_negative_ignore_index/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3_none_no_weight_negative_ignore_index_expanded/test_data_set_0/input_1.pb onnx/backend/test/case/node/negativeloglikelihoodloss.py onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3_none_no_weight_negative_ignore_index/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2_reduction_mean_expanded/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3_none_no_weight_negative_ignore_index_expanded/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2_with_weight_expanded/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2d3_sum_weight_high_ignore_index_expanded/test_data_set_0/input_2.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1_mean_weight_negative_ignore_index/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1_mean_weight_negative_ignore_index_expanded/test_data_set_0/input_2.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1_expanded/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1_ignore_index_expanded/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2_with_weight_reduction_mean_expanded/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1_mean_weight_negative_ignore_index/test_data_set_0/input_2.pb onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2_no_weight_reduction_mean_ignore_index_expanded/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2_with_weight_reduction_sum_expanded/model.onnx onnx/backend/test/data/node/test_negative_log_likelihood_loss_input_shape_is_NCd1d2_reduction_sum_expanded/model.onnx,286,45,c53175ecb7fef78553962b9d66ff64c5c336de80,0,-7
